Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Type,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID,Internal ID as hex
frog cap,,,Red,No,1120,280,51,Red,Red,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cute,Active,fairy tale; party; theatrical,2,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeFrog2,687,11698,o8tC4pEQPnv7ShYJs,2DB2
frog cap,,,Yellow,No,1120,280,51,Yellow,Yellow,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cute,Active,fairy tale; party; theatrical,3,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeFrog3,687,11699,roQnkD6zXyDrsjDRx,2DB3
frog cap,,,Blue,No,1120,280,51,Aqua,Aqua,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cute,Active,fairy tale; party; theatrical,4,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeFrog1,687,11697,oppZjp8fdNEbvCeWy,2DB1
frugal hat,,,Green,No,350,87,51,Green,Green,1x1,320.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,fairy tale; goth,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSimple1,663,11846,zB2YwDPXFAkqrfWGo,2E46
frugal hat,,,Blue-gray,No,350,87,51,Blue,Blue,1x1,320.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,fairy tale; goth,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSimple2,663,11847,XvM7B98w2X54g4838,2E47
frugal hat,,,Brown,No,350,87,51,Brown,Brown,1x1,320.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,fairy tale; goth,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSimple0,663,5299,ryjuAa957xkyQ9Crx,14B3
geisha wig,,,Black,No,NFS,1350,451,Black,Colorful,1x1,,,Gulliver,,,,All Year,All Year,,Free,Womanly,Cute,Elegant,theatrical; work,1,Headgear_HasEar,No,Not for sale,1.0.0,Yes,CapWigGeisya6,836,9746,JKW7jE3fFnXoH6vyB,2612
geisha wig,,,Red,No,NFS,1350,451,Red,Colorful,1x1,,,Gulliver,,,,All Year,All Year,,Free,Womanly,Cute,Elegant,theatrical; work,2,Headgear_HasEar,No,Not for sale,1.0.0,Yes,CapWigGeisya0,836,5695,fGEdJDfBN5EEhBjFj,163F
geisha wig,,,Pink,No,NFS,1350,451,Pink,Colorful,1x1,,,Gulliver,,,,All Year,All Year,,Free,Womanly,Cute,Elegant,theatrical; work,3,Headgear_HasEar,No,Not for sale,1.0.0,Yes,CapWigGeisya1,836,9741,HZxA8fN7NH8kMfH4P,260D
geisha wig,,,Golden yellow,No,NFS,1350,451,Orange,Colorful,1x1,,,Gulliver,,,,All Year,All Year,,Free,Womanly,Cute,Elegant,theatrical; work,4,Headgear_HasEar,No,Not for sale,1.0.0,Yes,CapWigGeisya2,836,9742,daRdXsccgpzPLvpWz,260E
geisha wig,,,Green,No,NFS,1350,451,Green,Colorful,1x1,,,Gulliver,,,,All Year,All Year,,Free,Womanly,Cute,Elegant,theatrical; work,5,Headgear_HasEar,No,Not for sale,1.0.0,Yes,CapWigGeisya3,836,9743,umAWMdQi84vc4BLvt,260F
geisha wig,,,Blue,No,NFS,1350,451,Blue,Colorful,1x1,,,Gulliver,,,,All Year,All Year,,Free,Womanly,Cute,Elegant,theatrical; work,6,Headgear_HasEar,No,Not for sale,1.0.0,Yes,CapWigGeisya4,836,9744,8dXu7jqM6YCLK5wSj,2610
geisha wig,,,Purple,No,NFS,1350,451,Purple,Colorful,1x1,,,Gulliver,,,,All Year,All Year,,Free,Womanly,Cute,Elegant,theatrical; work,7,Headgear_HasEar,No,Not for sale,1.0.0,Yes,CapWigGeisya5,836,9745,GLvMy7wJZEaiBREgu,2611
giant ribbon,,,White,No,1470,367,51,White,White,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,1,HeadHairOrnament_Back,Yes,For sale,1.0.0,Yes,CapOrnamentTRibbon6,1112,12057,SWbrNbBpjj4FWtPyE,2F19
giant ribbon,,,Black,No,1470,367,51,Black,Black,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,2,HeadHairOrnament_Back,Yes,For sale,1.0.0,Yes,CapOrnamentTRibbon7,1112,12058,zCcR8JcuDcusf8GdX,2F1A
giant ribbon,,,Red,No,1470,367,51,Red,Red,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,3,HeadHairOrnament_Back,Yes,For sale,1.0.0,Yes,CapOrnamentTRibbon0,1112,9861,NWaA4reiG5GXxgXMS,2685
giant ribbon,,,Pink,No,1470,367,51,Pink,Pink,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,4,HeadHairOrnament_Back,Yes,For sale,1.0.0,Yes,CapOrnamentTRibbon5,1112,12056,bkdobifkzuPTK7fxe,2F18
giant ribbon,,,Orange,No,1470,367,51,Orange,Orange,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,5,HeadHairOrnament_Back,Yes,For sale,1.0.0,Yes,CapOrnamentTRibbon4,1112,12055,tySwtmJW5XaZ66nBx,2F17
giant ribbon,,,Yellow,No,1470,367,51,Yellow,Yellow,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,6,HeadHairOrnament_Back,Yes,For sale,1.0.0,Yes,CapOrnamentTRibbon3,1112,12054,LbWPp7gGXze4MaLxm,2F16
giant ribbon,,,Green,No,1470,367,51,Green,Green,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,7,HeadHairOrnament_Back,Yes,For sale,1.0.0,Yes,CapOrnamentTRibbon1,1112,12052,uhM23tq3RxpJDFhsJ,2F14
giant ribbon,,,Blue,No,1470,367,51,Blue,Blue,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,Winter,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,8,HeadHairOrnament_Back,Yes,For sale,1.0.0,Yes,CapOrnamentTRibbon2,1112,12053,Rh6hZNJPHiZXLvAHJ,2F15
glengarry,,,,No,1320,330,51,Black,Red,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Elegant,Elegant,formal; work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatGreeneryRed,930,6049,wJL28HCtAeYiw9Qnf,17A1
glowing-moss headband,,,,Yes,NFS,150,103,Green,Green,1x1,,,Crafting,,,,All Year,All Year,,Free,Free,Active,Cute,fairy tale; outdoorsy,1,HeadHairOrnament_Front,Yes,Not for sale,2.0.0,Yes,CapOrnamentFMoss0,1347,14201,QfTi4ZC4c4KrgnZdj,3779
glowing-moss hood,,,,Yes,NFS,400,103,Green,Green,1x1,,,Crafting,,,,All Year,All Year,,Free,Free,Active,Simple,fairy tale; outdoorsy,1,Headgear_NoEarNoJaw,No,Not for sale,2.0.0,Yes,CapCostumeMoss0,1348,14199,CHkkGsE4Ke5TDq97v,3777
glowing-moss pointed cap,,,,Yes,NFS,400,103,Green,Green,1x1,,,Crafting,,,,All Year,All Year,,Free,Free,Active,Cute,fairy tale; outdoorsy,1,HeadCap,Yes,Not for sale,2.0.0,Yes,CapHatMoss0,1349,14198,eJJoeAQPk6vRa5P7A,3776
gold helmet,,,,Yes,NFS,50000,103,Yellow,Red,1x1,,,Crafting,,,,All Year,All Year,,Free,Free,Gorgeous,Gorgeous,fairy tale; goth,1,HeadFullFace,No,Not for sale,1.0.0,Yes,CapFullfaceKnightGold,692,5346,BBTeM9iQR8tG5DCWA,14E2
gold rose crown,,,,Yes,NFS,12000,103,Yellow,Yellow,1x1,,,Crafting,,,,All Year,All Year,,Free,Free,Cute,Gorgeous,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentRose5,960,7378,FX33n2bWNfRJ6cuKm,1CD2
gothic headdress,,,Black,No,1120,280,51,Black,Colorful,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Womanly,Elegant,Elegant,fairy tale; party; theatrical,1,Headgear_NoEar,No,For sale,1.0.0,Yes,CapHelmetHeaddress1,833,11897,xgnfJr4rfnJHpz3Cy,2E79
gothic headdress,,,Red,No,1120,280,51,Red,Colorful,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Womanly,Elegant,Elegant,fairy tale; party; theatrical,2,Headgear_NoEar,No,For sale,1.0.0,Yes,CapHelmetHeaddress2,833,11898,cA4XoM6rcf2WkamCd,2E7A
gothic headdress,,,Pink,No,1120,280,51,Pink,Colorful,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Womanly,Elegant,Elegant,fairy tale; party; theatrical,3,Headgear_NoEar,No,For sale,1.0.0,Yes,CapHelmetHeaddress3,833,11899,3YJZivZRjNYpNojJE,2E7B
gothic headdress,,,Blue,No,1120,280,51,Blue,Colorful,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Womanly,Elegant,Elegant,fairy tale; party; theatrical,4,Headgear_NoEar,No,For sale,1.0.0,Yes,CapHelmetHeaddress4,833,11900,Wvsj8vtWWZjrY6E7A,2E7C
gothic headdress,,,Purple,No,1120,280,51,Purple,Colorful,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Womanly,Elegant,Elegant,fairy tale; party; theatrical,5,Headgear_NoEar,No,For sale,1.0.0,Yes,CapHelmetHeaddress0,833,5683,6nyKqBfGMQyFYzH5b,1633
gothic headdress,,,Light purple,No,1120,280,51,Purple,Colorful,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Womanly,Elegant,Elegant,fairy tale; party; theatrical,6,Headgear_NoEar,No,For sale,1.0.0,Yes,CapHelmetHeaddress5,833,11901,ZgopQMMTea5nJSdbY,2E7D
grape hat,,,,No,700,175,51,Purple,Green,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatGrape,640,5278,T7jWyxruDuEJssnYX,149E
halo,,,,No,2220,555,51,Yellow,Yellow,1x1,2000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cute,Gorgeous,fairy tale; party; theatrical,1,HeadHairOrnament_Peak,Yes,For sale,1.0.0,Yes,CapOrnamentAAngel0,949,6921,h5uXo4cEWBngWp7sS,1B09
handmade crown,,,,No,300,75,201,Red,Colorful,1x1,,,Nook Shopping Seasonal,,International Children's Day,Yes,All Year,All Year,,Free,Free,Active,Cool,fairy tale; theatrical,1,HeadHairOrnament_Top,Yes,Seasonal,1.2.0,Yes,CapOrnamentCChildren0,1221,12576,qtR8v5BvaApJkokuf,3120
head bandages,,,White,No,560,140,51,White,White,1x1,500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; goth; comfy,1,HeadCap,Yes,For sale,2.0.0,Yes,CapHatBandage0,1249,12963,bCSyFhqur92qtmYCh,32A3
head bandages,,,Black,No,560,140,51,Black,Black,1x1,500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; goth; comfy,2,HeadCap,Yes,For sale,2.0.0,Yes,CapHatBandage4,1249,14676,XHJRb3tWhvQKsBLhK,3954
head bandages,,,Pink,No,560,140,51,Pink,Pink,1x1,500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; goth; comfy,3,HeadCap,Yes,For sale,2.0.0,Yes,CapHatBandage1,1249,14673,SjQTPTBZqac3pGgKd,3951
head bandages,,,Green,No,560,140,51,Green,Green,1x1,500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; goth; comfy,4,HeadCap,Yes,For sale,2.0.0,Yes,CapHatBandage3,1249,14675,hBjwrDLZHMHdXYdWh,3953
head bandages,,,Blue,No,560,140,51,Blue,Blue,1x1,500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; goth; comfy,5,HeadCap,Yes,For sale,2.0.0,Yes,CapHatBandage2,1249,14674,bvBSeYdQx5GaDvSsW,3952
headband,,,Pink,No,1400,350,51,Pink,Colorful,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,All Year,Free,Womanly,Cute,Cute,comfy,1,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigTurban0,1009,6093,2ZQBtmCyTt4kGY2gM,17CD
headband,,,Green,No,1400,350,51,Green,Colorful,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Womanly,Cute,Cute,comfy,2,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigTurban3,1009,11896,j5Rqh4hpw7udSzMkx,2E78
headband,,,Blue,No,1400,350,51,Blue,Colorful,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Womanly,Cute,Cute,comfy,3,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigTurban1,1009,11894,mPfXwKGa6z727jCWn,2E76
headband,,,Purple,No,1400,350,51,Purple,Colorful,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Womanly,Cute,Cute,comfy,4,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigTurban2,1009,11895,pMiCACYSmotv2pnjM,2E77
headgear,,,Red,No,910,227,51,Red,Colorful,1x1,820.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,sporty; work,1,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeHeadgear0,825,5687,jmnTEJgWu8kHL6CcQ,1637
headgear,,,Green,No,910,227,51,Green,Colorful,1x1,820.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,sporty; work,2,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeHeadgear2,825,11612,EjbvXi9Trp5gZiWBp,2D5C
headgear,,,Blue,No,910,227,51,Blue,Colorful,1x1,820.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,sporty; work,3,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeHeadgear1,825,11611,zP46qRtShEG5TzNzz,2D5B
headkerchief,,,,No,490,122,51,Green,Green,1x1,440.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Cool,Active,goth; outdoorsy,1,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceHokkamuriGreen,674,5322,K59p7jjXDCpeYStyh,14CA
heart bopper,,,,No,NFS,245,251,Pink,Gray,1x1,,,Isabelle,,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),Yes,All Year,All Year,,Free,Free,Cute,Gorgeous,fairy tale; party; theatrical,1,HeadHairOrnament_Front,Yes,Not for sale,1.4.0,Yes,CapOrnamentFHeartband0,1110,9859,r6NShbHdjPM6Xj4uN,2683
heart hairpin,,,Black,No,700,175,51,Black,Gray,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Womanly,Cute,Cute,everyday; fairy tale,1,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHearthairpin4,1106,12168,qoHkG5w57FHejH7sW,2F88
heart hairpin,,,Red,No,700,175,51,Red,Yellow,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Womanly,Cute,Cute,everyday; fairy tale,2,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHearthairpin1,1106,12165,nsf444hSHhw4cqT9H,2F85
heart hairpin,,,Pink,No,700,175,51,Pink,Yellow,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,All Year,Free,Womanly,Cute,Cute,everyday; fairy tale,3,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHearthairpin0,1106,9855,FoQyDjHid692cLQsr,267F
heart hairpin,,,Green,No,700,175,51,Green,Yellow,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Womanly,Cute,Cute,everyday; fairy tale,4,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHearthairpin2,1106,12166,qH6kogG5qtph3XpyQ,2F86
heart hairpin,,,Blue,No,700,175,51,Blue,Yellow,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Womanly,Cute,Cute,everyday; fairy tale,5,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHearthairpin3,1106,12167,BWs2TWo5MnAHfR9Qk,2F87
Hello Kitty hat,,,,No,1500,375,201,White,Red,1x1,,,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,,,All Year,All Year,,Free,Free,Cute,Cute,fairy tale; theatrical,1,HeadCap,No,Not in catalog,1.9.0,Yes,CapHatKitty0,1279,13165,cJWbC9wsYgFuFFHKC,336D
helmet with goggles,,,Black,No,1100,275,51,Black,Black,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cute,sporty; work,1,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet6,742,10235,oNKeKYrhc57TYvMSQ,27FB
helmet with goggles,,,Red,No,1100,275,51,Red,Black,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cute,sporty; work,2,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet4,742,10233,M7hddkFgC8kGhWmS8,27F9
helmet with goggles,,,Pink,No,1100,275,51,Pink,Black,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cute,sporty; work,3,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet0,742,5435,GTB58K7ExPYkAxPYj,153B
helmet with goggles,,,Yellow,No,1100,275,51,Yellow,Black,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cute,sporty; work,4,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet7,742,10236,yhhDptKbgXLEAjvsm,27FC
helmet with goggles,,,Green,No,1100,275,51,Green,Black,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cute,sporty; work,5,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet1,742,10230,KvThemab48jjKvtnD,27F6
helmet with goggles,,,Light blue,No,1100,275,51,Aqua,Black,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cute,sporty; work,6,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet5,742,10234,DExMtuaqW7nmbKpfy,27FA
helmet with goggles,,,Blue,No,1100,275,51,Blue,Black,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cute,sporty; work,7,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet3,742,10232,hZsMf2hdM5F4t9GwN,27F8
helmet with goggles,,,Purple,No,1100,275,51,Purple,Black,1x1,990.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cute,sporty; work,8,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet2,742,10231,jms7b32h94CH8XZg7,27F7
hibiscus hairpin,,,White,No,560,140,51,White,Green,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Free,Free,Elegant,Cute,fairy tale; vacation,1,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHibiscus2,1045,10849,79RboM5aoWXKBrJS9,2A61
hibiscus hairpin,,,Red,No,560,140,51,Red,Green,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Free,Elegant,Cute,fairy tale; vacation,2,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHibiscus0,1045,8614,eCSHrbwdZvKvfuYA7,21A6
hibiscus hairpin,,,Pink,No,560,140,51,Pink,Green,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Free,Free,Elegant,Cute,fairy tale; vacation,3,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHibiscus3,1045,10850,WMsj6WkZyxhMKddte,2A62
hibiscus hairpin,,,Yellow,No,560,140,51,Yellow,Green,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Free,Elegant,Cute,fairy tale; vacation,4,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHibiscus1,1045,10848,qqegoEzGt7MfWh4sW,2A60
hockey mask,,,,No,1440,360,51,White,White,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Active,goth; sporty; work,1,HeadFace,No,For sale,1.0.0,Yes,AccessoryGlassmouthHockeyWhite,923,6041,NDgayuyJk7tRysSQr,1799
horned-ogre mask,,,Red,No,1120,280,51,Red,Black,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,Setsubun (Able Sisters),Yes,All Year,Winter,,Free,Free,Active,Cool,fairy tale; goth,1,HeadFace,Yes,For sale,1.7.0,Yes,CapMaskOgre1,691,11886,WiRKFLenzpeohMDDo,2E6E
horned-ogre mask,,,Green,No,1120,280,51,Green,Black,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,Setsubun (Able Sisters),Yes,All Year,Winter,,Free,Free,Active,Cool,fairy tale; goth,2,HeadFace,Yes,For sale,1.7.0,Yes,CapMaskOgre2,691,11887,dLJEmnkk9cK4FAaLZ,2E6F
horned-ogre mask,,,Blue,No,1120,280,51,Blue,Black,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,Setsubun (Able Sisters),Yes,All Year,Winter,,Free,Free,Active,Cool,fairy tale; goth,3,HeadFace,Yes,For sale,1.7.0,Yes,CapMaskOgre0,691,5345,eq6cW8B9LCjCGq72c,14E1
hot-dog hood,,,,No,560,140,51,Red,Red,1x1,500.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,party; theatrical,1,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsSausage,712,5369,w2djDRA9FiE4WD6pX,14F9
hotel bandanna,,,,No,NFS,200,151,Red,White,1x1,8.0,Hotel Tickets,Hotel Souvenir Shop,,,,All Year,All Year,,Free,Free,Simple,Cute,work,1,HeadCap,Yes,Not for sale,3.0.0,Yes,CapHatTriangleHotel0,1572,1306,zY2ADZ3EKfqBYdX24,051A
hyacinth crown,,,,Yes,NFS,640,103,Red,Yellow,1x1,,,Crafting,,,,All Year,Spring,,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentHyacinth1,552,5096,AupxHTZM4fc5HJBRu,13E8
hygiene-safety hood,,,White,No,880,220,51,White,White,1x1,790.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,1,Headgear_NoEarNoJaw,No,For sale,2.0.0,Yes,CapCostumeHygiene0,1400,14371,HdFsds6waf9hGpkD5,3823
hygiene-safety hood,,,Orange,No,880,220,51,Orange,Orange,1x1,790.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,2,Headgear_NoEarNoJaw,No,For sale,2.0.0,Yes,CapCostumeHygiene4,1400,14964,9gpzDSLf7nnaXJEm5,3A74
hygiene-safety hood,,,Yellow,No,880,220,51,Yellow,Yellow,1x1,790.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,3,Headgear_NoEarNoJaw,No,For sale,2.0.0,Yes,CapCostumeHygiene3,1400,14963,Wiw5GQuCFKwr64ugY,3A73
hygiene-safety hood,,,Green,No,880,220,51,Green,Green,1x1,790.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,4,Headgear_NoEarNoJaw,No,For sale,2.0.0,Yes,CapCostumeHygiene2,1400,14962,mn4WjJtEQhkep4WKn,3A72
hygiene-safety hood,,,Blue,No,880,220,51,Aqua,Aqua,1x1,790.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,5,Headgear_NoEarNoJaw,No,For sale,2.0.0,Yes,CapCostumeHygiene1,1400,14961,teYgWotWqkNsSzsrp,3A71
imitation cow skull,,,,No,1120,280,51,White,White,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,goth; theatrical,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCowWhite,751,5447,vWz6PnRkqiMa2KJkv,1547
