Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID,Internal ID as hex,Variant Pattern Encoded
framed poster,,Gray,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Gray,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_2,1_2,13744,z8kn5Q5vx5L7tnGeT,35B0,"(1, 64)"
framed poster,,Gray,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Gray,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_3,1_3,13744,Kipj6TrXnTCg96Fdc,35B0,"(1, 96)"
framed poster,,Gray,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Gray,Beige,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_4,1_4,13744,iyq4j9JyP6ari59Qw,35B0,"(1, 128)"
framed poster,,Gray,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Gray,Aqua,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_5,1_5,13744,AgbGu6Th7YcFKjG8h,35B0,"(1, 160)"
framed poster,,Gray,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Gray,Gray,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_6,1_6,13744,akuDBawo8nApQbXZs,35B0,"(1, 192)"
framed poster,,Gray,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Gray,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_7,1_7,13744,Fz3P3pQ4887rwRLCk,35B0,"(1, 224)"
framed poster,,White,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,White,White,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_0,2_0,13744,XjGZxemB6n5q2qFWt,35B0,"(2, 0)"
framed poster,,White,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,White,Beige,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_1,2_1,13744,FvNxwjYEMhCkdvkWM,35B0,"(2, 32)"
framed poster,,White,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,White,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_2,2_2,13744,BcE6hypWGn5vouA5n,35B0,"(2, 64)"
framed poster,,White,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,White,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_3,2_3,13744,mhzYbSoRAinuxgEpv,35B0,"(2, 96)"
framed poster,,White,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,White,Beige,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_4,2_4,13744,a9HSEcLKDcgfbandY,35B0,"(2, 128)"
framed poster,,White,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,White,Aqua,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_5,2_5,13744,sf8Gv7a3D6tKTHEhC,35B0,"(2, 160)"
framed poster,,White,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,White,Gray,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_6,2_6,13744,aXwCbgAoJbGXW5DMZ,35B0,"(2, 192)"
framed poster,,White,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,White,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_7,2_7,13744,kM5yE5vZcfFjgfCrx,35B0,"(2, 224)"
framed poster,,Black,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Black,White,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_0,3_0,13744,3SFzW9oBwXnYqFwPK,35B0,"(3, 0)"
framed poster,,Black,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Black,Beige,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_1,3_1,13744,4mcFguweDsQEh5H8c,35B0,"(3, 32)"
framed poster,,Black,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Black,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_2,3_2,13744,JiD954xWtf2HqRoc5,35B0,"(3, 64)"
framed poster,,Black,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Black,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_3,3_3,13744,6oMCQ75xmmi8QKQcA,35B0,"(3, 96)"
framed poster,,Black,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Black,Beige,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_4,3_4,13744,GCcFz7p6FKpZ8ynts,35B0,"(3, 128)"
framed poster,,Black,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Black,Aqua,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_5,3_5,13744,oBJRuAAKegGRuNwhL,35B0,"(3, 160)"
framed poster,,Black,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Black,Gray,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_6,3_6,13744,c2wvn6SqyDoaLRXLE,35B0,"(3, 192)"
framed poster,,Black,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Black,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_7,3_7,13744,3zsf3Ef5Bji4YaNfg,35B0,"(3, 224)"
framed poster,,Red,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Red,White,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_0,4_0,13744,jfYpDQR3SevJGZPkB,35B0,"(4, 0)"
framed poster,,Red,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Red,Beige,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_1,4_1,13744,kZETMGzaCahQRHhbN,35B0,"(4, 32)"
framed poster,,Red,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Red,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_2,4_2,13744,pJeKXPxMJgtHRQnrG,35B0,"(4, 64)"
framed poster,,Red,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Red,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_3,4_3,13744,MDMTHkYdBiDoL6ZPB,35B0,"(4, 96)"
framed poster,,Red,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Red,Beige,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_4,4_4,13744,Kd623A8qW8FAmKvZu,35B0,"(4, 128)"
framed poster,,Red,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Red,Aqua,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_5,4_5,13744,X8r9m9HBX7ao3uZrd,35B0,"(4, 160)"
framed poster,,Red,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Red,Gray,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_6,4_6,13744,inLvqSEAyEPrwSTRf,35B0,"(4, 192)"
framed poster,,Red,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Red,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_7,4_7,13744,b22LdBgKt3CzxpZMj,35B0,"(4, 224)"
framed poster,,Blue,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Blue,White,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_0,5_0,13744,w6sTwJn97eyhuSG7R,35B0,"(5, 0)"
framed poster,,Blue,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Blue,Beige,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_1,5_1,13744,7wvvju3wpGqnJbMAo,35B0,"(5, 32)"
framed poster,,Blue,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Blue,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_2,5_2,13744,v6oGkdzMtXQ9paRAD,35B0,"(5, 64)"
framed poster,,Blue,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Blue,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_3,5_3,13744,ASe7XLExPJsJts8f6,35B0,"(5, 96)"
framed poster,,Blue,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Blue,Beige,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_4,5_4,13744,fc4yLjheBgk4GywrK,35B0,"(5, 128)"
framed poster,,Blue,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Blue,Aqua,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_5,5_5,13744,MgN62FoavRZjYMyZ2,35B0,"(5, 160)"
framed poster,,Blue,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Blue,Gray,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_6,5_6,13744,safm4eggJ5NKtgjRb,35B0,"(5, 192)"
framed poster,,Blue,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Blue,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_7,5_7,13744,yShijPhxQWwrtsawY,35B0,"(5, 224)"
framed poster,,Yellow,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Yellow,White,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_0,6_0,13744,RF48HwQ88LXQeFbxc,35B0,"(6, 0)"
framed poster,,Yellow,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Yellow,Beige,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_1,6_1,13744,nAtwS6GrHTqaNc25n,35B0,"(6, 32)"
framed poster,,Yellow,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Yellow,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_2,6_2,13744,NLmFSquvZHrCYPbRL,35B0,"(6, 64)"
framed poster,,Yellow,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Yellow,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_3,6_3,13744,3eR6vwMZHje2xZ8fr,35B0,"(6, 96)"
framed poster,,Yellow,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Yellow,Beige,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_4,6_4,13744,Ngr9Lv47EyiFeBiq9,35B0,"(6, 128)"
framed poster,,Yellow,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Yellow,Aqua,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_5,6_5,13744,jduFFzmwLNzbJAkMZ,35B0,"(6, 160)"
framed poster,,Yellow,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Yellow,Gray,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_6,6_6,13744,grJYiMqcyE6ExnDzH,35B0,"(6, 192)"
framed poster,,Yellow,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Yellow,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_7,6_7,13744,E2TQDjpaPFau3Gyei,35B0,"(6, 224)"
framed poster,,Green,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,White,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_7_0,7_0,13744,YbJ9u8qeKgSMArP4D,35B0,"(7, 0)"
framed poster,,Green,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,Beige,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_7_1,7_1,13744,NAenj7zgNncdmB33j,35B0,"(7, 32)"
framed poster,,Green,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_7_2,7_2,13744,5YFckXZKpqZKbXx9x,35B0,"(7, 64)"
framed poster,,Green,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_7_3,7_3,13744,2FCZPeT2GRzg7dpgJ,35B0,"(7, 96)"
framed poster,,Green,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,Beige,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_7_4,7_4,13744,tak5ox8BieNnErpwD,35B0,"(7, 128)"
framed poster,,Green,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,Aqua,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_7_5,7_5,13744,wZ4LLWgzZLFsKFGL2,35B0,"(7, 160)"
framed poster,,Green,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,Gray,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_7_6,7_6,13744,Pdvu8XQyBEm85yK4Q,35B0,"(7, 192)"
framed poster,,Green,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,Colorful,1300.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,living room,den,,,,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_7_7,7_7,13744,YY6FLW6v5HYP7dn7R,35B0,"(7, 224)"
framed sea-creature poster,,,,,,No,No,No,,,,,5000,1250,Colorful,Beige,,,1x1.5,Donating all sea creatures,,,,251,school,lab,,,,No,Seasonal Decor,No,No lighting,No,Not for sale,2.0.0,Yes,FtrDiveFishPoster,,12985,HaxSoQiLjEv2zkQPq,32B9,
fruit wreath,,,,,,Yes,No,No,,,,,NFS,2000,Colorful,Colorful,,,1x1,Crafting,,,,103,fancy,nature,fruits,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathFruit,,4378,DhQAhiR5Wmz6KoqwE,111A,
gears,,Silver,Variation,,,No,No,No,,,,1000.0,1500,375,Gray,Gray,1400.0,Poki,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,sci-fi,lab,,,,Yes,Facility Decor,No,No lighting,No,For sale,1.0.0,Yes,FtrGearWall_Remake_0_0,0_0,7280,yC8vuk8WW9jYRDRSM,1C70,"(0, 0)"
gears,,Copper,Variation,,,No,No,No,,,,1000.0,1500,375,Brown,Brown,1400.0,Poki,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,sci-fi,lab,,,,Yes,Facility Decor,No,No lighting,No,For sale,1.0.0,Yes,FtrGearWall_Remake_1_0,1_0,7280,f5aFGh2RWbuSBkCQC,1C70,"(1, 0)"
gears,,Black,Variation,,,No,No,No,,,,1000.0,1500,375,Black,Black,1400.0,Poki,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,sci-fi,lab,,,,Yes,Facility Decor,No,No lighting,No,For sale,1.0.0,Yes,FtrGearWall_Remake_2_0,2_0,7280,CHfH8eR7JWCBT6xXd,1C70,"(2, 0)"
gears,,Colorful,Variation,,,No,No,No,,,,1000.0,1500,375,Colorful,Colorful,1400.0,Poki,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,sci-fi,lab,,,,Yes,Facility Decor,No,No lighting,No,For sale,1.0.0,Yes,FtrGearWall_Remake_3_0,3_0,7280,PX7LD3ypNo3JBbbqz,1C70,"(3, 0)"
gears,,Wooden,Variation,,,No,No,No,,,,1000.0,1500,375,Brown,Beige,1400.0,Poki,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,sci-fi,lab,,,,Yes,Facility Decor,No,No lighting,No,For sale,1.0.0,Yes,FtrGearWall_Remake_4_0,4_0,7280,q2Y3Mo68vAwW7YNNg,1C70,"(4, 0)"
glow-in-the-dark stickers,,,,Music notes,Variation,Yes,No,Yes,Default; Custom,2.0,Normal,1700.0,NFS,250,Green,Green,,,1x1,Crafting,,,,103,child's room,,,,,No,Supplies,No,No lighting,No,Not for sale,2.0.0,Yes,FtrLuminousSticker_Remake_0_0,0_0,14215,5J2Fdr3SGf2ncgGc4,3787,"(0, 0)"
glow-in-the-dark stickers,,,,Hands,Variation,Yes,No,Yes,Default; Custom,2.0,Normal,1700.0,NFS,250,Green,Green,,,1x1,Crafting,,,,103,child's room,,,,,No,Supplies,No,No lighting,No,Not for sale,2.0.0,Yes,FtrLuminousSticker_Remake_0_1,0_1,14215,svGRJL55bXfv9LReD,3787,"(0, 32)"
glow-in-the-dark stickers,,,,Sea creatures,Variation,Yes,No,Yes,Default; Custom,2.0,Normal,1700.0,NFS,250,Blue,Blue,,,1x1,Crafting,,,,103,child's room,,,,,No,Supplies,No,No lighting,No,Not for sale,2.0.0,Yes,FtrLuminousSticker_Remake_0_2,0_2,14215,W8RZuMgbuMb3iaazG,3787,"(0, 64)"
glow-in-the-dark stickers,,,,Flowers,Variation,Yes,No,Yes,Default; Custom,2.0,Normal,1700.0,NFS,250,Red,Red,,,1x1,Crafting,,,,103,child's room,,,,,No,Supplies,No,No lighting,No,Not for sale,2.0.0,Yes,FtrLuminousSticker_Remake_0_3,0_3,14215,uTR2B6hDgnDiCDprC,3787,"(0, 96)"
glow-in-the-dark stickers,,,,Stars,Variation,Yes,No,Yes,Default; Custom,2.0,Normal,1700.0,NFS,250,Yellow,Yellow,,,1x1,Crafting,,,,103,child's room,,,,,No,Supplies,No,No lighting,No,Not for sale,2.0.0,Yes,FtrLuminousSticker_Remake_0_4,0_4,14215,hKD8tqSN8zdWkXF9M,3787,"(0, 128)"
glow-in-the-dark stickers,,,,Hearts,Variation,Yes,No,Yes,Default; Custom,2.0,Normal,1700.0,NFS,250,Pink,Pink,,,1x1,Crafting,,,,103,child's room,,,,,No,Supplies,No,No lighting,No,Not for sale,2.0.0,Yes,FtrLuminousSticker_Remake_0_5,0_5,14215,RK45qxNSkMfYrJdeK,3787,"(0, 160)"
glow-in-the-dark stickers,,,,Snowflakes,Variation,Yes,No,Yes,Default; Custom,2.0,Normal,1700.0,NFS,250,White,White,,,1x1,Crafting,,,,103,child's room,,,,,No,Supplies,No,No lighting,No,Not for sale,2.0.0,Yes,FtrLuminousSticker_Remake_0_6,0_6,14215,55XQMNovQisppznB9,3787,"(0, 192)"
glow-in-the-dark stickers,,,,Dinosaurs,Variation,Yes,No,Yes,Default; Custom,2.0,Normal,1700.0,NFS,250,Aqua,Aqua,,,1x1,Crafting,,,,103,child's room,,,,,No,Supplies,No,No lighting,No,Not for sale,2.0.0,Yes,FtrLuminousSticker_Remake_0_7,0_7,14215,2xrk7dCGbYi9GSz8M,3787,"(0, 224)"
glowing-moss wreath,,Green,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,250,Green,Green,,,1x1,Crafting,,,,103,fantasy,nature,,,,No,House Door Decor,No,No lighting,Yes,Not for sale,2.0.0,Yes,FtrDoorOrnamentWreathLuMoss_Remake_0_0,0_0,14211,hf9a3JzFfMYREME9Q,3783,"(0, 0)"
glowing-moss wreath,,Turquoise,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,250,Green,Green,,,1x1,Crafting,,,,103,fantasy,nature,,,,No,House Door Decor,No,No lighting,Yes,Not for sale,2.0.0,Yes,FtrDoorOrnamentWreathLuMoss_Remake_1_0,1_0,14211,Zu3Rmso95dmcKwfLb,3783,"(1, 0)"
glowing-moss wreath,,Blue,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,250,Aqua,Aqua,,,1x1,Crafting,,,,103,fantasy,nature,,,,No,House Door Decor,No,No lighting,Yes,Not for sale,2.0.0,Yes,FtrDoorOrnamentWreathLuMoss_Remake_2_0,2_0,14211,d7QKSTnZt7dRxXZ2A,3783,"(2, 0)"
