Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Primary Shape,Secondary Shape,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID,Internal ID as hex
dollhouse dress,,,Green,No,2800,700.0,51,Green,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical; vacation; work,5,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNIdleeightys2,345,9423,RA2WjMv4jjPAy7WGo,24CF
dollhouse dress,,,Sky blue,No,2800,700.0,51,Blue,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical; vacation; work,6,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNIdleeightys5,345,9426,xBnoc8ydjNnQrQcNx,24D2
dollhouse dress,,,Purple,No,2800,700.0,51,Purple,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical; vacation; work,7,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNIdleeightys4,345,9425,SckGknq7qX3aAkXEt,24D1
dragon suit,,,,No,2500,625.0,51,Yellow,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,sporty,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLDragonYellow,174,3462,TPeBZhLzgx2qkWREd,0D86
dreamy dress,,,Pink,No,2080,520.0,51,Pink,Purple,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,1,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHYumekawa0,872,5796,6FqEeQygBSjwG86HS,16A4
dreamy dress,,,Yellow,No,2080,520.0,51,Yellow,Orange,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,2,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHYumekawa1,872,8699,MLxhCmsNxWAZsBBwH,21FB
dreamy dress,,,Green,No,2080,520.0,51,Green,Green,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,3,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHYumekawa3,872,8701,PGt9yRHDw7cGKeBBB,21FD
dreamy dress,,,Blue,No,2080,520.0,51,Aqua,Blue,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,4,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHYumekawa2,872,8700,ZXHxoknzdBbpc2F8J,21FC
earth-egg outfit,,,,Yes,NFS,1200.0,351,Red,Yellow,1x1,,,Crafting,,Bunny Day (days before); Bunny Day,Yes,All Year,All Year,,Free,Free,Active,Cute,fairy tale; party; theatrical,1,Yes,Rib,N,Not for sale,1.1.0,Yes,TopsTexOnepieceRibNEggground0,1205,12449,oepGi58jBWkd46tdk,30A1
egg party dress,,,,Yes,NFS,7200.0,351,Colorful,Colorful,1x1,,,Crafting,,Bunny Day (days before); Bunny Day,Yes,All Year,All Year,,Womanly,Womanly,Gorgeous,Cute,fairy tale; party; theatrical,1,Yes,Balloon,L,Not for sale,1.1.0,Yes,TopsTexOnepieceBalloonLEgg0,1204,12448,8tHPLedZdQJ8CTCSw,30A0
egg-sushi costume,,,,No,1600,400.0,51,Yellow,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNEgg,943,5614,ES3FKjNc7Rebx9KMn,15EE
elegant dress,,,Berry red,No,2400,600.0,51,Red,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Autumn,,Womanly,Womanly,Elegant,Elegant,fairy tale; formal; party,1,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLLady3,546,8144,9XEmvAZjYYHfRBtHx,1FD0
elegant dress,,,Pink,No,2400,600.0,51,Pink,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Autumn,,Womanly,Womanly,Elegant,Elegant,fairy tale; formal; party,2,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLLady4,546,8145,Fry4RR22PPujonFFb,1FD1
elegant dress,,,Green,No,2400,600.0,51,Green,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Autumn,,Womanly,Womanly,Elegant,Elegant,fairy tale; formal; party,3,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLLady2,546,8143,xwFx7KrQ9ctpKKyS3,1FCF
elegant dress,,,Blue,No,2400,600.0,51,Blue,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Autumn,,Womanly,Womanly,Elegant,Elegant,fairy tale; formal; party,4,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLLady1,546,8142,AkDtrJqY2WA3k4jPC,1FCE
elegant dress,,,Purple,No,2400,600.0,51,Purple,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Autumn,,Womanly,Womanly,Elegant,Elegant,fairy tale; formal; party,5,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLLady0,546,4791,rn8kSxfnu6Rybhkv6,12B7
fairy dress,,,Pink,No,3640,910.0,51,Pink,Pink,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,1,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNFairy1,235,8127,9Kj4vNdGKtwKdHSPX,1FBF
fairy dress,,,Yellow,No,3640,910.0,51,Yellow,Orange,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,2,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNFairy2,235,8128,ZXXqZzWjoxFmuGaCh,1FC0
fairy dress,,,Green,No,3640,910.0,51,Green,Green,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,3,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNFairy0,235,3703,dYZL7cHb2oxxQkLDb,0E77
fairy dress,,,Mint,No,3640,910.0,51,Aqua,Blue,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,4,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNFairy3,235,8129,pzQ9wYkxe2mvyAwu5,1FC1
fairy dress,,,Purple,No,3640,910.0,51,Purple,Purple,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,5,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNFairy4,235,8130,hfthvZsMnXwJripdN,1FC2
fairy-tale dress,,,Red,No,2400,600.0,51,Red,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,1,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHHood0,53,3137,rR8FBYDTB66PLohJB,0C41
fairy-tale dress,,,Pink,No,2400,600.0,51,Pink,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,2,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHHood1,53,8869,LNYib26FLZB5qAQ5v,22A5
fairy-tale dress,,,Orange,No,2400,600.0,51,Orange,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,3,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHHood7,53,8875,2efFqmbWKmj98MH8q,22AB
fairy-tale dress,,,Yellow,No,2400,600.0,51,Yellow,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,4,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHHood2,53,8870,8KM5RQvjkQvRAJjH8,22A6
fairy-tale dress,,,Light green,No,2400,600.0,51,Green,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,5,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHHood6,53,8874,J6Mtgvt2WpA4zgQJK,22AA
fairy-tale dress,,,Green,No,2400,600.0,51,Green,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,6,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHHood3,53,8871,Chcj3ME2n77tR2Nkt,22A7
fairy-tale dress,,,Light blue,No,2400,600.0,51,Aqua,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,7,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHHood5,53,8873,BsQcNb5xYzXRBuPzF,22A9
fairy-tale dress,,,Blue,No,2400,600.0,51,Blue,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,8,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHHood4,53,8872,DoNujx6LBbZ6X3s5J,22A8
fancy kimono,,,Vermilion,No,5200,1300.0,51,Red,Green,1x1,,,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Womanly,Womanly,Gorgeous,Cute,formal; party,1,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHaregi0,757,5461,9WKf6MkLYxMGvj42H,1555
fancy kimono,,,Pink,No,5200,1300.0,51,Pink,Red,1x1,,,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Womanly,Womanly,Gorgeous,Cute,formal; party,2,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHaregi3,757,8986,TZZrCN2qY3f3nf9PG,231A
fancy kimono,,,Pale orange,No,5200,1300.0,51,Orange,Aqua,1x1,,,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Womanly,Womanly,Gorgeous,Cute,formal; party,3,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHaregi6,757,8989,WfZnvkD8k9fr3KDms,231D
fancy kimono,,,Green,No,5200,1300.0,51,Green,Red,1x1,,,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Womanly,Womanly,Gorgeous,Cute,formal; party,4,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHaregi1,757,8984,kLrfNptHZ2Eeuhuci,2318
fancy kimono,,,Parrot green,No,5200,1300.0,51,Green,Blue,1x1,,,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Womanly,Womanly,Gorgeous,Cute,formal; party,5,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHaregi7,757,8990,76GA9MeqRus77TvSz,231E
fancy kimono,,,Aqua,No,5200,1300.0,51,Aqua,Pink,1x1,,,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Womanly,Womanly,Gorgeous,Cute,formal; party,6,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHaregi5,757,8988,FssoqtPGbT3C3KojJ,231C
fancy kimono,,,Indigo blue,No,5200,1300.0,51,Blue,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Womanly,Womanly,Gorgeous,Cute,formal; party,7,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHaregi2,757,8985,MZQDEdDwQMhixttvh,2319
fancy kimono,,,Purple,No,5200,1300.0,51,Purple,Beige,1x1,,,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Womanly,Womanly,Gorgeous,Cute,formal; party,8,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHaregi4,757,8987,KjoA7cN3dotebZZe6,231B
fancy party dress,,,Pink,No,2400,600.0,51,Pink,Pink,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Autumn,,Womanly,Womanly,Elegant,Gorgeous,formal; party,1,Yes,Box,H,For sale,1.0.0,Yes,TopsTexOnepieceBoxHParty1,50,7922,prm28f6eMaSx8CGnf,1EF2
fancy party dress,,,Green,No,2400,600.0,51,Green,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Autumn,,Womanly,Womanly,Elegant,Gorgeous,formal; party,2,Yes,Box,H,For sale,1.0.0,Yes,TopsTexOnepieceBoxHParty2,50,7923,gg7jRxEiFZcZJWzLS,1EF3
fancy party dress,,,Blue,No,2400,600.0,51,Blue,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Autumn,,Womanly,Womanly,Elegant,Gorgeous,formal; party,3,Yes,Box,H,For sale,1.0.0,Yes,TopsTexOnepieceBoxHParty0,50,3131,o4g3mwwJkRpzrC7oY,0C3B
fancy party dress,,,Beige,No,2400,600.0,51,Beige,Brown,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Autumn,,Womanly,Womanly,Elegant,Gorgeous,formal; party,4,Yes,Box,H,For sale,1.0.0,Yes,TopsTexOnepieceBoxHParty3,50,7924,YzGzg37RztiM7ov7s,1EF4
farmer overalls,,,Gray,No,1600,400.0,51,Blue,Gray,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Active,Simple,everyday; outdoorsy; work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFarm4,897,9480,wgmgtKtF7wzoxZRJ5,2508
farmer overalls,,,Red,No,1600,400.0,51,Blue,Red,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,All Year,Free,Free,Active,Simple,everyday; outdoorsy; work,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFarm0,897,5830,R58Gpu28Z3TxNjQS5,16C6
farmer overalls,,,Yellow,No,1600,400.0,51,Blue,Yellow,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Active,Simple,everyday; outdoorsy; work,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFarm3,897,9479,fH9YWhNS3GMvLEwoR,2507
farmer overalls,,,Green,No,1600,400.0,51,Blue,Green,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Active,Simple,everyday; outdoorsy; work,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFarm1,897,9477,gczKoYDfWnouDJYeB,2505
farmer overalls,,,Blue,No,1600,400.0,51,Blue,Aqua,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Active,Simple,everyday; outdoorsy; work,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFarm2,897,9478,wbeNWkLsqabQc9hTx,2506
fashionable royal dress,,,Pink,No,6000,1500.0,51,Pink,Pink,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,1,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLClassic3,167,8240,pesvsASA3QTea27ep,2030
fashionable royal dress,,,Yellow,No,6000,1500.0,51,Orange,Orange,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,2,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLClassic2,167,8239,ApasrnQCNEA3z5gWo,202F
fashionable royal dress,,,Green,No,6000,1500.0,51,Green,Green,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,3,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLClassic0,167,3435,Bo3w5mWFokxkXWH2v,0D6B
fashionable royal dress,,,Blue,No,6000,1500.0,51,Blue,Blue,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,4,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLClassic1,167,8238,xSBkn5vigzJhfXvFM,202E
fashionable royal dress,,,Purple,No,6000,1500.0,51,Purple,Purple,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,5,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLClassic4,167,8241,59x8XZLnwqqYTTLWv,2031
Festivale costume,,,Red,No,2600,650.0,51,Red,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,All Year,,Free,Free,Gorgeous,Gorgeous,party; theatrical; vacation,1,Yes,Salopette,L,For sale,1.7.0,Yes,TopsTexOnepieceSalopetteLCarnival1,1344,14240,RjjjEj4iH68QvNNq5,37A0
Festivale costume,,,Green,No,2600,650.0,51,Green,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,All Year,,Free,Free,Gorgeous,Gorgeous,party; theatrical; vacation,2,Yes,Salopette,L,For sale,1.7.0,Yes,TopsTexOnepieceSalopetteLCarnival3,1344,14242,sYPSQgbgcP4KSYxkM,37A2
Festivale costume,,,Blue,No,2600,650.0,51,Blue,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,All Year,All Year,Free,Free,Gorgeous,Gorgeous,party; theatrical; vacation,3,Yes,Salopette,L,For sale,1.7.0,Yes,TopsTexOnepieceSalopetteLCarnival0,1344,14016,k6ipN8RBgzgByaisd,36C0
Festivale costume,,,Purple,No,2600,650.0,51,Purple,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,All Year,,Free,Free,Gorgeous,Gorgeous,party; theatrical; vacation,4,Yes,Salopette,L,For sale,1.7.0,Yes,TopsTexOnepieceSalopetteLCarnival2,1344,14241,hGe8cnaDyjTfwDBha,37A1
Festivale tank dress,,,Red,No,2600,650.0,51,Red,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,Summer,,Womanly,Womanly,Gorgeous,Gorgeous,party; theatrical; vacation,1,Yes,Box,N,For sale,1.7.0,Yes,TopsTexOnepieceBoxNSamba1,1162,12023,eDzDXQSrSLqXAhpKg,2EF7
Festivale tank dress,,,Green,No,2600,650.0,51,Green,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,Summer,,Womanly,Womanly,Gorgeous,Gorgeous,party; theatrical; vacation,2,Yes,Box,N,For sale,1.7.0,Yes,TopsTexOnepieceBoxNSamba3,1162,12025,bijKwAm74EZBpNpXZ,2EF9
Festivale tank dress,,,Blue,No,2600,650.0,51,Blue,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,Summer,,Womanly,Womanly,Gorgeous,Gorgeous,party; theatrical; vacation,3,Yes,Box,N,For sale,1.7.0,Yes,TopsTexOnepieceBoxNSamba0,1162,10911,Xr4dfsEvSrDvXjkPA,2A9F
Festivale tank dress,,,Purple,No,2600,650.0,51,Purple,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,Summer,All Year,Womanly,Womanly,Gorgeous,Gorgeous,party; theatrical; vacation,4,Yes,Box,N,For sale,1.7.0,Yes,TopsTexOnepieceBoxNSamba2,1162,12024,jf3zL6rZSCSzTRSpq,2EF8
festive dress,,,,No,2400,600.0,51,Red,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Toy Day (weeks before); Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,All Year,,Womanly,Womanly,Cute,Active,fairy tale; party,1,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNXmasRed,52,3135,EhiHLrpjcYteEiynr,0C3F
festive-tree dress,,,Green & white,No,2240,560.0,51,Green,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Toy Day (weeks before); Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,All Year,,Free,Free,Cute,Cute,fairy tale; party,1,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNXmastreeNormal0,69,3169,ywBdcG8dBTsYjcWkd,0C61
festive-tree dress,,,Green & red,No,2240,560.0,51,Green,Red,1x1,,,Able Sisters,Available from Able Sisters shop only,Toy Day (weeks before); Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,All Year,,Free,Free,Cute,Cute,fairy tale; party,2,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNXmastreeNormal2,69,9489,u5viLeHxEw38T9qCe,2511
festive-tree dress,,,Green & blue,No,2240,560.0,51,Green,Blue,1x1,,,Able Sisters,Available from Able Sisters shop only,Toy Day (weeks before); Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,All Year,,Free,Free,Cute,Cute,fairy tale; party,3,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNXmastreeNormal1,69,9488,g6gtPbd7pwRnuK29h,2510
festive-tree dress,,,Pink,No,2240,560.0,51,Pink,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Toy Day (weeks before); Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,All Year,,Free,Free,Cute,Cute,fairy tale; party,4,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNXmastreeNormal3,69,9490,QX4kCu6eQen9KumSA,2512
festive-tree dress,,,Silver,No,2240,560.0,51,Gray,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Toy Day (weeks before); Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,All Year,,Free,Free,Cute,Cute,fairy tale; party,5,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNXmastreeNormal5,69,9492,ruiFurEJYzS6NZH8p,2514
festive-tree dress,,,Gold,No,2240,560.0,51,Beige,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Toy Day (weeks before); Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,All Year,,Free,Free,Cute,Cute,fairy tale; party,6,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNXmastreeNormal4,69,9491,MWoYMbrvYbNWC3E5Y,2513
figure-skating costume,,,Black,No,2880,720.0,51,Gray,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Manly,Manly,Active,Elegant,sporty; theatrical; work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFigure6,721,9527,h7iqb9Ngp6ajDGXBF,2537
figure-skating costume,,,Red,No,2880,720.0,51,Red,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Manly,Manly,Active,Elegant,sporty; theatrical; work,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFigure1,721,9522,PJxjfAreecjgJ4Cs2,2532
figure-skating costume,,,Pink,No,2880,720.0,51,Pink,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Manly,Manly,Active,Elegant,sporty; theatrical; work,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFigure4,721,9525,KABxX8JYd5iQpA6cz,2535
figure-skating costume,,,Yellow,No,2880,720.0,51,Yellow,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Manly,Manly,Active,Elegant,sporty; theatrical; work,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFigure5,721,9526,qsRTGWF3tXp3twp3A,2536
figure-skating costume,,,Green,No,2880,720.0,51,Green,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Manly,Manly,Active,Elegant,sporty; theatrical; work,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFigure2,721,9523,AB4QHYt4YPq8LhEn5,2533
figure-skating costume,,,Blue,No,2880,720.0,51,Aqua,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Manly,Manly,Active,Elegant,sporty; theatrical; work,6,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFigure0,721,5404,Lt7rpQQgvBQy3fhAY,151C
figure-skating costume,,,Purple,No,2880,720.0,51,Purple,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Manly,Manly,Active,Elegant,sporty; theatrical; work,7,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFigure3,721,9524,BGo9jAkdr9MhKyb5P,2534
figure-skating dress,,,Black,No,2880,720.0,51,Gray,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Active,Elegant,sporty; theatrical; work,1,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNFigure6,716,9521,Y5b78anDR2FscoJtM,2531
figure-skating dress,,,Red,No,2880,720.0,51,Red,Red,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Active,Elegant,sporty; theatrical; work,2,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNFigure1,716,9516,nwgBc7Wj2ughjHZXm,252C
